,time,ra,dec,maglim,comment,skynoise,band,zp
1325,60519.092296041934,272.9407662186716,-62.89206345850782,23.49412199378069,186719,80.05366106692478,lssti,30
1326,60519.09275169696,279.26255296360046,-67.26918703367832,23.427239469384965,186720,85.14011018923148,lssti,30
1327,60523.241993702555,279.4181189475905,-60.81826984532457,24.225027961664605,187004,40.833707263054734,lsstg,30
1328,60523.26328938015,277.97365700218006,-69.22737946776495,24.012481759329617,187050,49.663496459463786,lsstg,30
1329,60523.26373367446,278.5254662811342,-66.4323605645634,24.032505272298575,187051,48.75597960939936,lsstg,30
1330,60523.264647845244,278.99752835522725,-63.62906446574628,24.047057894061705,187053,48.10684085909261,lsstg,30
1331,60523.26643025265,279.4181189475905,-60.81826984532457,23.681602176871653,187054,67.3579909026673,lsstr,30
1332,60525.00020864263,260.91279233124857,-50.22292576294121,23.568682889151074,188489,74.74064475575224,lsstu,30
1333,60525.02439533052,260.91279233124857,-50.22292576294121,24.26466260842688,188539,39.36995807338572,lsstg,30
1334,60525.040776720874,277.44019429731514,-55.466211072112394,24.460183697553646,188573,32.88187065405934,lsstg,30
1335,60525.0412231834,277.1759851911844,-58.32856925960671,24.5377927608955,188574,30.613493414093238,lsstg,30
1336,60525.041669984865,276.79527880041496,-61.18840313260868,24.515259218056805,188575,31.255489755862605,lsstg,30
1337,60525.04212527082,275.5285863469228,-66.89336687666024,24.459516174403575,188576,32.90209302349057,lsstg,30
1338,60525.04259542438,267.8084228673027,-68.01259002953998,24.463036228349708,188577,32.79559422586647,lsstg,30
1339,60525.04304329672,269.4402480596291,-65.17988432324266,24.496354908352743,188578,31.80446044858612,lsstg,30
1340,60525.043491035394,270.6885337181362,-62.33084300526004,24.523060910230072,188579,31.031704538425885,lsstg,30
1341,60525.04397331508,262.13047583084284,-66.05431740552065,24.49556897542102,188580,31.827491109181267,lsstg,30
1342,60525.04442166356,264.18716660160226,-63.24217710380938,24.48367258394933,188581,32.17814186816293,lsstg,30
1343,60525.04490221122,271.6471636840223,-59.46778749843747,24.50617520206908,188582,31.518091706820133,lsstg,30
1344,60525.0453496898,272.38470102125996,-56.59345290289373,24.52807953010595,188583,30.88859707744465,lsstg,30
1345,60525.045814671794,267.07703538333396,-57.5328569777691,24.533177846118708,188584,30.743892806128066,lsstg,30
1346,60525.04626268119,268.0935646995106,-54.64542892008322,24.55296940014922,188585,30.188548740196886,lsstg,30
1347,60525.04672880478,263.0521703334705,-55.41103020560712,24.55624008246599,188586,30.097745299229626,lsstg,30
1348,60525.047229316355,272.95541173855344,-53.70989445239715,24.547973627863954,188587,30.327774657374096,lsstg,30
1349,60525.0476908015,277.6178313072,-52.60252743585692,24.53399236518999,188588,30.720837393408367,lsstg,30
1350,60525.04814042795,273.4042127461735,-50.81724632287457,24.71537925103023,188589,25.994310081375307,lsstg,30
1351,60525.06434253234,277.44019429731514,-55.466211072112394,23.820515115227636,188623,59.268501850534086,lsstu,30
1352,60525.06475585921,277.1759851911844,-58.32856925960671,23.789499299077104,188624,60.98601777864128,lsstu,30
1353,60525.065169336776,276.79527880041496,-61.18840313260868,23.755229986265384,188625,62.94163224734776,lsstu,30
1354,60525.065591895334,275.5285863469228,-66.89336687666024,23.702489047002665,188626,66.0745747698187,lsstu,30
1355,60525.06602732667,267.8084228673027,-68.01259002953998,23.692819671455805,188627,66.66565140895958,lsstu,30
1356,60525.066441426054,269.4402480596291,-65.17988432324266,23.74209768825057,188628,63.707552437279595,lsstu,30
1357,60525.066855486184,270.6885337181362,-62.33084300526004,23.785214154935698,188629,61.2271907876055,lsstu,30
1358,60525.067303043645,262.13047583084284,-66.05431740552065,23.727214370932447,188630,64.58687133209544,lsstu,30
1359,60525.067717506216,264.18716660160226,-63.24217710380938,23.77393075926464,188631,61.86680552954442,lsstu,30
1360,60525.068163331656,271.6471636840223,-59.46778749843747,23.824287491975774,188632,59.06293152102055,lsstu,30
1361,60525.068577356134,272.38470102125996,-56.59345290289373,23.856965162914346,188633,57.31178441181585,lsstu,30
1362,60525.06900761591,267.07703538333396,-57.5328569777691,23.727004370887204,188634,64.599364751408,lsstu,30
1363,60525.06942206014,268.0935646995106,-54.64542892008322,23.758427234027057,188635,62.756556001918945,lsstu,30
1364,60525.06985346151,263.0521703334705,-55.41103020560712,23.749536721594453,188636,63.272545534428254,lsstu,30
1365,60525.070320370505,272.95541173855344,-53.70989445239715,23.762568692214938,188637,62.51763186006972,lsstu,30
1366,60525.07086765618,265.8014437005694,-60.4000102774851,23.690703596149238,188638,66.79570795321655,lsstu,30
1367,60525.09226689801,261.5468078197277,-58.28160578682269,23.749413970795732,188687,63.2796993849949,lsstu,30
1368,60525.09401458319,265.8014437005694,-60.4000102774851,24.1344761256178,188688,44.38533942878861,lsstr,30
1369,60527.072792857405,263.2968391763172,-52.88137171339602,23.810942788939606,190039,59.79334918419762,lssti,30
1370,60527.07570592772,263.1816051374613,-50.07192719973617,23.88842756244992,190045,55.67483911089069,lssti,30
1371,60527.08352831013,267.6852946247876,-51.438671998427935,23.95797505108942,190061,52.22037367923714,lssti,30
1372,60527.08403723784,276.3882015743183,-51.01890272483009,23.939894309923012,190062,53.09727969794729,lssti,30
1373,60527.09009007776,277.38209407124026,-53.869901411655924,23.876904810531624,190075,56.26885416439135,lssti,30
1374,60527.090589003965,268.11906694155766,-54.25851899952128,23.891593304549374,190076,55.51274128580163,lssti,30
1375,60527.09105279853,263.4514533663226,-55.6826122296726,23.87089825756351,190077,56.58100961821153,lssti,30
1376,60527.09155153039,273.2091020712588,-55.539873042868194,23.759225472894148,190078,62.71043401435982,lssti,30
1377,60527.09200041836,274.1332885376797,-58.3849025753859,23.86811770877815,190079,56.72609816151271,lssti,30
1378,60527.092462997985,269.26515433283714,-59.89989343074201,23.8529990846392,190080,57.52152107239503,lssti,30
1379,60527.09293041712,263.6497584313435,-58.477294264430284,23.769187313482135,190081,62.13768515951193,lssti,30
1380,60527.09795658811,263.2968391763172,-52.88137171339602,24.415722698955058,190089,34.25633650282881,lsstr,30
1381,60527.1008385315,263.1816051374613,-50.07192719973617,24.269157125138868,190095,39.20731894480993,lsstr,30
1382,60527.10854249407,267.6852946247876,-51.438671998427935,24.334956654375507,190111,36.901781576462554,lsstr,30
1383,60527.10904527801,276.3882015743183,-51.01890272483009,24.351147469651732,190112,36.35557415994052,lsstr,30
1384,60527.13585695396,264.6812707093725,-69.84642871291251,24.208824854846608,190170,41.44766353116644,lsstr,30
1385,60527.13688366278,271.667284715696,-68.6310538047846,24.09705421735708,190172,45.94183193312931,lsstr,30
1386,60528.13920557116,279.29282126205413,-58.02301108979571,23.51509733083622,191159,78.52194766337917,lsstu,30
1387,60528.16217656634,277.7506937113469,-68.30323770259545,23.889055884971008,191205,55.64262904459004,lsstr,30
1388,60528.16263554424,272.56441581283775,-66.40336278336996,23.88919458485597,191206,55.635521302136816,lsstr,30
1389,60528.16309155754,268.1321134265569,-64.34846719049712,23.888623652163098,191207,55.66478484781445,lsstr,30
1390,60528.163540669324,264.80505975821734,-67.17247526717587,23.84220287594396,191208,58.09634964062352,lsstr,30
1391,60528.163996637726,269.4822472820376,-69.31993991085498,23.83570490950792,191209,58.44509001586273,lsstr,30
1392,60528.166843934625,260.63191792113753,-69.9314400131566,23.68583512920004,191215,67.09589401309867,lsstr,30
1393,60528.17145646629,260.898878839691,-64.9034555832329,23.67824744212176,191225,67.5664371649153,lsstr,30
1394,60528.177334177875,261.1502149182988,-54.891960232957665,23.81664046677642,191238,59.480390208116646,lsstr,30
1395,60528.17778414482,264.00513470217106,-57.20698952210447,23.83123919716703,191239,58.68597398856075,lsstr,30
1396,60528.17823619491,267.24683395872444,-59.43419466212137,23.844332386634814,191240,57.982513931437325,lsstr,30
1397,60528.178692193585,273.34508048268816,-58.79808047508507,23.88450207481555,191241,55.876496248519665,lsstr,30
1398,60528.17914013645,270.94349823325655,-61.55846554844736,23.769455066006735,191242,62.1223633247172,lsstr,30
1399,60528.17959668409,275.17647850393865,-63.56319370888676,23.77525294135527,191243,61.791511553308624,lsstr,30
1400,60528.18640469126,277.7506937113469,-68.30323770259545,23.466491155475182,191255,82.117086725948,lssti,30
1401,60528.186863669165,272.56441581283775,-66.40336278336996,23.456541372852566,191256,82.87307364746724,lssti,30
1402,60528.18731968246,268.1321134265569,-64.34846719049712,23.447033984014297,191257,83.6019489725762,lssti,30
1403,60528.187767756746,264.80505975821734,-67.17247526717587,23.39679755750973,191258,87.56105238569361,lssti,30
1404,60528.18822372515,269.4822472820376,-69.31993991085498,23.39521743504275,191259,87.68857683701738,lssti,30
1405,60528.191070060806,260.63191792113753,-69.9314400131566,23.302238896386356,191265,95.52882524906136,lssti,30
1406,60528.19568201309,260.898878839691,-64.9034555832329,23.205965017893845,191275,104.38641641302081,lssti,30
1407,60528.20154648921,261.1502149182988,-54.891960232957665,23.38654543600278,191288,88.39176811771661,lssti,30
1408,60528.201996456155,264.00513470217106,-57.20698952210447,23.411101189679368,191289,86.41507670800596,lssti,30
1409,60528.20244850624,267.24683395872444,-59.43419466212137,23.435138069200324,191290,84.52297368459942,lssti,30
1410,60528.20290450492,273.34508048268816,-58.79808047508507,23.486119355995854,191291,80.64589262955113,lssti,30
1411,60528.2033511569,270.94349823325655,-61.55846554844736,23.315163827398536,191292,94.39836335137902,lssti,30
1412,60528.203807704536,275.17647850393865,-63.56319370888676,23.33024428596207,191293,93.09627008886488,lssti,30
1413,60529.07437917827,278.35278515060486,-64.92042015332339,23.449887424600483,192022,83.3825218272433,lsstu,30
1414,60529.07479333304,278.0841301055089,-67.75148248545605,23.368621042901747,192023,89.8631376934715,lsstu,30
1415,60529.07522841453,270.3961525827299,-68.67337626507147,23.35543918788539,192024,90.96081030354337,lsstu,30
1416,60529.07564282904,271.58770682123406,-65.83680780133925,23.407264280618843,192025,86.72100124655422,lsstu,30
1417,60529.0760572969,272.5323383265828,-62.976483380706235,23.451750526684492,192026,83.23956174467017,lsstu,30
1418,60529.07648890911,266.24889088671665,-63.588338026047325,23.439135002389655,192027,84.21239031638244,lsstu,30
1419,60529.077358135364,267.71921946977784,-60.70686401992548,23.48269290759124,192029,80.90080305616642,lsstu,30
1420,60529.07778835822,261.9463368019295,-61.093894602952936,23.466170234217465,192030,82.14136243282776,lsstu,30
1421,60529.07991791156,263.802267046969,-58.20886121895154,23.58971669376287,192035,73.30664067953853,lsstu,30
1422,60529.08034782398,269.01587672306675,-57.77355620206602,23.604189448987675,192036,72.3359544257053,lsstu,30
1423,60529.08077822897,274.07797171253503,-57.13664674939746,23.61466083812427,192037,71.64166332185786,lsstu,30
1424,60529.08173283311,260.5977910226657,-55.57055883896645,23.618689231099292,192039,71.37634469503959,lsstu,30
1425,60529.08216230568,265.47373901136143,-55.266921594642604,23.634924839891106,192040,70.31695562973695,lsstu,30
1426,60529.08259286294,270.23522543564076,-54.78081743531106,23.647353517437477,192041,69.51661051911101,lsstu,30
1427,60529.08304921509,262.5161780024249,-52.64994768096287,23.650958865024393,192042,69.28615318190009,lsstu,30
1428,60529.08348020325,267.0352450885457,-52.27289912265705,23.665556059719716,192043,68.36086852183625,lsstu,30
1429,60529.088809223176,279.8447172598578,-50.17622095281518,23.46718242952426,192055,82.06482049062507,lsstu,30
1430,60529.089242522394,275.7180624439858,-51.027385159998694,23.46129497301008,192056,82.51102960766812,lsstu,30
1431,60529.09013122146,279.29025926710506,-53.29654395933458,23.441610869967175,192058,84.02057467958966,lsstu,30
1432,60529.0905623968,274.848627840639,-54.12103678478451,23.43287007121869,192059,84.69971854360827,lsstu,30
1433,60529.091862308414,278.7430468259645,-59.214145818784885,23.376579558621387,192062,89.20684343318293,lsstu,30
1434,60529.092719015476,278.5578771985836,-62.07950266385816,23.491119225794435,192064,80.2753680372214,lsstu,30
1435,60529.09752698261,278.35278515060486,-64.92042015332339,23.892413721899413,192072,55.470809909543746,lsstr,30
1436,60529.09797604697,278.0841301055089,-67.75148248545605,23.855721108973885,192073,57.37749080925003,lsstr,30
1437,60529.09844585068,270.3961525827299,-68.67337626507147,23.839875997836522,192074,58.220991413475,lsstr,30
1438,60529.09889502683,271.58770682123406,-65.83680780133925,23.87809660471646,192075,56.20712268620294,lsstr,30
1439,60529.09934424719,272.5323383265828,-62.976483380706235,23.842534235152876,192076,58.078621740354095,lsstr,30
1440,60529.09981058162,266.24889088671665,-63.588338026047325,23.82668225747242,192077,58.932802307162305,lsstr,30
1441,60529.10074925232,267.71921946977784,-60.70686401992548,23.858749784392586,192079,57.21765857492677,lsstr,30
1442,60529.1012141974,261.9463368019295,-61.093894602952936,23.837590747533426,192080,58.34366362139231,lsstr,30
1443,60529.10351680528,263.802267046969,-58.20886121895154,23.855369862985025,192085,57.396055976095944,lsstr,30
1444,60529.10398143993,269.01587672306675,-57.77355620206602,23.874149685842138,192086,56.411821278775676,lsstr,30
1445,60529.10444656714,274.07797171253503,-57.13664674939746,23.889439861077264,192087,55.62295422634588,lsstr,30
1446,60529.1054602101,260.5977910226657,-55.57055883896645,23.86117362638181,192089,57.09006600398559,lsstr,30
1447,60529.105924404896,265.47373901136143,-55.266921594642604,23.933652325577192,192090,53.40341937650125,lsstr,30
1448,60529.10638968438,270.23522543564076,-54.78081743531106,23.951323043380107,192091,52.54129567172779,lsstr,30
1449,60529.10688075875,262.5161780024249,-52.64994768096287,23.935420548646583,192092,53.31651769073701,lsstr,30
1450,60529.10734646913,267.0352450885457,-52.27289912265705,23.95671957451057,192093,52.280792937596615,lsstr,30
1451,60529.1130818767,279.8447172598578,-50.17622095281518,24.089755551754397,192105,46.251707979282884,lsstr,30
1452,60529.11354989814,275.7180624439858,-51.027385159998694,24.079661012353593,192106,46.683734526877224,lsstr,30
1453,60529.11451146643,279.29025926710506,-53.29654395933458,24.072154214010745,192108,47.00762505294843,lsstr,30
1454,60529.11497736399,274.848627840639,-54.12103678478451,24.06020406160024,192109,47.52787213971934,lsstr,30
1455,60529.26669869765,278.0841301055089,-67.75148248545605,21.858038731944372,192433,361.2555291770093,lssty,30
1456,60529.26805326553,278.5578771985836,-62.07950266385816,21.877581619685685,192436,354.81122241615367,lssty,30
1457,60529.269899387495,278.7430468259645,-59.214145818784885,21.893828752371732,192440,349.5412980702339,lssty,30
1458,60529.27035034138,274.07797171253503,-57.13664674939746,21.81752166054435,192441,374.99142042304277,lssty,30
1459,60529.270798879246,278.96012908479264,-56.29914144368183,21.89222005500516,192442,350.0595850572164,lssty,30
1460,60529.28982381198,278.0841301055089,-67.75148248545605,21.460368804552257,192483,521.0536876138601,lssty,30
